area_type,availability,location,bath,balcony,price,total_sqft_int,bhk
1,2,693,2.0,1.0,33.0,950.0,2
0,2,61,2.0,1.0,53.58,1012.0,2
1,0,41,2.0,0.0,70.0,1000.0,2
0,0,69,2.0,2.0,56.0,1394.0,2
0,0,127,2.0,1.0,85.0,1450.0,3
0,0,1010,1.0,0.0,35.0,527.0,1
0,0,1,3.0,2.0,125.0,1693.0,3
0,0,40,6.0,2.0,235.0,3122.0,4
0,0,70,2.0,1.0,46.0,1000.0,2
1,0,121,2.0,2.0,49.0,952.0,2
0,0,42,4.0,1.5843757375501535,270.0,2050.0,3
0,0,28,1.0,1.0,14.0,1200.0,1
0,2,57,2.0,2.0,64.0,1410.0,3
0,0,88,2.0,2.0,108.0,1400.0,2
2,0,163,5.0,1.5843757375501535,100.0,3056.0,4
0,0,1,3.0,2.0,125.0,1826.0,3
0,2,60,3.0,2.0,103.0,1689.0,3
0,0,50,2.0,1.0,31.0,1075.0,3
0,0,10,4.0,1.5843757375501535,1400.0,2500.0,5
0,0,47,2.0,1.0,48.0,960.0,2
1,0,81,2.0,1.0,40.0,808.0,2
0,0,111,2.0,2.0,38.5,907.0,2
0,0,6,2.0,2.0,55.0,1300.0,2
0,0,259,3.0,2.0,150.0,1804.0,3
0,0,709,3.0,2.0,81.0,1350.0,3
0,0,0,3.0,2.0,125.0,1836.0,3
0,0,883,2.0,2.0,36.0,826.0,2
0,0,27,2.0,3.0,68.0,1200.0,2
0,2,243,3.0,3.0,300.0,3000.0,4
2,0,62,4.0,2.0,405.0,2400.0,4
0,0,130,2.0,1.5843757375501535,80.0,1460.0,2
2,0,142,4.0,3.0,140.0,1200.0,4
0,0,103,2.0,2.0,56.0,965.0,2
3,0,114,4.0,2.0,95.0,2000.0,4
0,0,56,2.0,2.0,70.0,1395.0,3
0,0,1,3.0,2.0,116.0,1660.0,3
0,0,386,2.0,2.0,35.0,935.0,2
0,0,277,2.0,1.0,39.0,1180.0,2
1,2,2,2.0,1.0,31.48,1090.0,2
0,2,3,2.0,1.0,82.0,1204.0,2
0,0,40,4.0,2.0,153.0,2072.0,3
1,0,13,2.0,1.0,65.0,1056.0,2
0,2,7,2.0,2.0,62.0,985.0,2
0,0,220,2.0,2.0,49.0,1315.0,3
1,0,19,2.0,1.0,22.0,734.0,2
1,0,156,4.0,2.0,200.0,2900.0,4
0,0,5,4.0,3.0,140.0,2317.0,3
1,0,110,1.0,0.0,45.0,600.0,1
1,0,256,3.0,0.0,115.0,2200.0,4
0,0,71,2.0,1.0,25.0,656.0,2
1,0,71,1.0,1.0,11.5,400.0,1
0,0,21,1.0,1.0,36.8,666.0,1
2,0,203,5.0,2.0,425.0,3293.0,4
0,0,12,2.0,1.0,47.0,1174.0,2
0,0,45,2.0,2.0,56.7,1153.0,2
2,0,48,4.0,1.0,90.0,1000.0,4
1,0,236,5.0,2.0,85.0,2400.0,5
0,0,8,2.0,1.0,47.0,957.0,2
1,0,109,2.0,2.0,160.0,910.0,2
1,2,1,2.0,1.0,50.0,1060.0,2
0,2,26,2.0,1.0,50.0,1000.0,2
0,0,3,3.0,2.0,88.0,1843.0,3
0,0,3,2.0,2.0,40.25,1150.0,3
0,2,16,2.0,2.0,31.37,1230.0,3
0,0,179,5.0,2.0,335.0,3197.0,4
0,2,3,3.0,2.0,130.0,1703.0,3
0,0,133,2.0,1.0,41.5,1125.0,2
0,0,124,3.0,3.0,65.0,1516.0,3
0,0,59,2.0,2.0,56.0,1130.0,2
0,0,120,5.0,1.0,279.0,3596.0,4
0,2,33,3.0,2.0,103.0,1512.0,3
1,0,4,3.0,1.0,88.0,1491.0,3
0,0,221,2.0,2.0,95.0,1250.0,2
0,2,26,3.0,2.0,90.75,1650.0,3
0,0,9,2.0,1.0,48.7,1140.0,2
2,0,886,4.0,1.0,110.0,1200.0,4
0,0,4,3.0,1.5843757375501535,95.0,1881.0,3
0,2,3,3.0,2.0,56.57,1100.0,3
0,0,120,4.0,1.0,200.0,2666.0,3
0,0,402,2.0,1.0,50.0,1500.0,2
0,2,603,2.0,1.0,164.0,1217.0,2
1,0,0,2.0,1.0,50.0,1197.0,2
1,0,600,4.0,1.0,170.0,2400.0,6
1,0,197,3.0,2.0,60.0,1345.0,3
2,0,19,4.0,2.0,100.0,1200.0,4
0,0,10,5.0,0.0,165.0,3230.0,4
0,0,168,2.0,1.0,95.0,1260.0,3
1,0,1,5.0,1.0,240.0,2750.0,4
2,0,63,2.0,0.0,80.0,1200.0,2
1,0,612,3.0,0.0,52.0,1650.0,3
0,0,518,1.0,0.0,45.0,600.0,1
0,0,6,2.0,1.0,35.88,1025.0,2
0,0,11,2.0,1.0,56.0,973.0,2
0,2,479,4.0,2.0,590.0,4110.0,4
0,0,15,3.0,3.0,425.0,2533.0,3
0,0,61,2.0,1.0,75.0,1007.0,2
0,2,33,1.0,0.0,39.99,800.0,1
1,2,1,3.0,1.0,119.0,1830.0,3
0,0,159,2.0,1.0,50.0,1077.0,2
2,0,506,1.0,1.0,27.0,672.0,1
2,0,712,3.0,0.0,87.0,1280.0,3
1,0,20,2.0,0.0,40.0,865.0,2
0,0,90,2.0,2.0,33.0,1000.0,2
0,0,65,2.0,2.0,65.0,1285.0,2
0,0,4,1.0,1.0,29.0,662.0,1
2,0,0,5.0,2.0,269.0,2297.0,5
2,0,158,6.0,3.0,295.0,3750.0,5
0,0,249,3.0,3.0,95.0,1850.0,3
0,0,24,3.0,2.0,132.0,1754.0,3
2,0,379,4.0,2.0,150.0,1200.0,5
2,0,125,7.0,2.0,350.0,2200.0,5
0,0,686,3.0,1.0,100.0,1567.0,3
0,0,142,3.0,3.0,50.0,1695.0,3
2,0,419,2.0,1.0,40.0,360.0,2
0,0,17,2.0,1.0,69.44,1150.0,2
0,0,39,3.0,2.0,85.0,1690.0,3
1,2,243,3.0,2.0,210.0,2350.0,3
0,0,213,2.0,1.0,65.0,1057.0,2
0,2,7,2.0,1.0,91.0,1320.0,2
0,2,56,4.0,3.0,111.0,2119.0,4
0,0,1131,2.0,1.0,48.0,1125.0,2
0,2,3,3.0,2.0,170.0,2254.0,3
0,2,61,1.0,1.0,34.18,645.0,1
0,0,44,2.0,2.0,52.08,1050.0,2
0,2,49,2.0,1.0,41.6,1040.0,2
0,2,1,3.0,1.0,194.0,1700.0,3
0,0,184,3.0,1.5843757375501535,115.0,1760.0,3
0,2,17,3.0,2.0,128.0,1138.0,3
0,2,1,2.0,1.0,45.91,984.0,2
1,0,9,2.0,2.0,38.65,1140.0,2
0,2,0,3.0,1.0,200.0,3596.0,3
0,0,249,3.0,2.0,54.0,1365.0,3
0,0,611,1.0,0.0,19.0,560.0,1
0,0,64,2.0,1.0,75.0,1404.0,2
0,0,17,4.0,3.0,45.0,1540.0,4
1,0,2,2.0,1.0,39.0,1050.0,3
2,0,273,4.0,3.0,37.0,360.0,4
0,0,44,3.0,3.0,72.5,1550.0,3
0,0,5,3.0,3.0,93.0,1653.0,3
0,0,175,2.0,2.0,47.0,1194.0,2
0,0,572,2.0,3.0,75.0,1471.0,3
0,2,3,2.0,1.0,35.0,700.0,2
1,0,80,2.0,1.0,38.25,812.0,2
0,0,43,2.0,2.0,83.0,1504.0,3
0,0,95,3.0,2.0,75.0,1450.0,3
0,0,153,2.0,2.0,54.5,957.0,2
3,0,71,1.0,1.0,13.0,460.0,1
2,0,1040,2.0,0.0,128.0,900.0,2
0,0,12,2.0,1.0,75.0,1050.0,2
0,0,45,3.0,2.0,85.0,1820.0,3
0,2,182,2.0,2.0,32.0,1033.0,2
2,0,99,1.0,1.0,90.0,800.0,2
2,0,400,2.0,0.0,29.0,520.0,1
0,0,148,2.0,2.0,88.5,1165.0,2
0,0,55,2.0,1.0,61.0,1280.0,2
1,0,299,3.0,3.0,230.0,1950.0,3
2,0,524,1.0,0.0,58.0,600.0,1
0,0,3,3.0,3.0,65.1,1550.0,3
0,0,180,2.0,1.0,130.0,1392.0,2
0,0,52,3.0,3.0,75.0,1221.0,3
0,0,495,1.0,1.0,19.0,1000.0,1
1,0,417,2.0,2.0,60.0,1300.0,2
1,0,142,2.0,3.0,31.5,1065.0,2
1,0,74,2.0,3.0,65.0,1209.0,3
2,0,247,1.0,0.0,40.0,375.0,1
2,0,303,3.0,2.0,2000.0,7800.0,3
0,2,1,4.0,1.0,101.0,1929.0,3
1,0,11,2.0,1.0,84.0,1255.0,2
0,2,48,2.0,1.0,31.05,1035.0,2
2,0,792,5.0,2.0,270.0,1200.0,4
0,2,26,3.0,2.0,101.0,1650.0,3
1,0,0,2.0,3.0,65.0,1275.0,3
0,2,2,2.0,1.0,65.58,1128.0,2
0,0,9,2.0,2.0,38.55,1140.0,2
2,0,148,4.0,2.0,200.0,1200.0,4
0,2,4,2.0,2.0,58.56,1183.0,2
0,0,0,2.0,1.0,39.0,1155.0,2
0,0,28,2.0,2.0,43.57,1245.0,3
1,0,39,2.0,1.0,38.0,1000.0,2
0,0,12,2.0,1.0,75.0,1040.0,2
0,0,128,3.0,1.5843757375501535,140.0,2062.0,4
0,0,315,2.0,2.0,75.0,1477.0,3
2,2,246,3.0,3.0,85.0,1050.0,4
0,0,1,2.0,2.0,65.0,1525.0,3
0,0,268,2.0,1.0,65.0,1220.0,2
0,0,7,3.0,1.0,195.0,2388.0,3
0,2,2,2.0,1.0,97.6,1355.0,2
1,0,0,2.0,1.0,62.0,1141.0,2
0,2,72,2.0,0.0,49.06,1046.0,2
0,0,10,1.0,2.0,35.0,630.0,1
0,0,232,2.0,2.0,62.35,1247.0,2
1,0,8,4.0,3.0,220.0,3855.0,4
0,0,508,2.0,1.0,32.5,850.0,2
0,0,19,2.0,2.0,36.0,1120.0,2
2,0,46,8.0,1.5843757375501535,285.0,800.0,8
0,2,34,3.0,1.0,110.0,1798.0,3
1,0,50,2.0,1.0,45.0,1180.0,3
0,0,170,2.0,1.0,34.0,1000.0,2
0,2,0,2.0,1.0,82.0,1216.0,2
1,0,116,2.0,0.0,65.0,900.0,2
1,0,41,2.0,0.0,65.0,1100.0,2
0,2,223,3.0,2.0,115.0,1842.0,3
0,0,50,2.0,1.0,43.0,1075.0,3
0,0,0,3.0,3.0,88.0,1495.0,2
0,0,3,3.0,3.0,120.0,1700.0,3
0,2,0,3.0,1.0,103.0,1564.0,3
0,2,306,2.0,1.0,65.0,1256.0,2
0,2,58,2.0,1.0,89.0,1047.0,2
0,2,56,3.0,1.0,78.45,1458.0,3
0,2,18,2.0,1.0,61.17,1063.0,2
0,0,248,5.0,1.5843757375501535,1850.0,7400.0,4
0,0,154,2.0,1.0,52.5,1150.0,2
1,0,16,1.0,1.0,9.0,450.0,1
1,0,29,2.0,0.0,45.0,1360.0,2
1,0,8,3.0,2.0,76.0,1605.0,3
3,0,38,4.0,2.0,205.0,1200.0,3
0,2,13,3.0,2.0,100.0,1810.0,3
0,2,234,2.0,2.0,48.5,1250.0,2
0,0,147,2.0,2.0,58.99,1475.0,3
1,0,84,3.0,0.0,125.0,1100.0,2
0,2,202,2.0,1.0,25.4,850.0,2
1,2,14,2.0,1.0,26.65,1025.0,2
1,0,6,2.0,1.0,45.0,980.0,2
0,0,475,2.0,1.0,70.0,1428.0,3
0,0,284,2.0,1.5843757375501535,74.0,1130.0,2
0,2,3,3.0,1.5843757375501535,125.0,1592.0,3
0,0,36,3.0,3.0,82.0,2050.0,3
0,0,402,2.0,1.0,83.87,1407.0,2
0,0,206,3.0,2.0,800.0,4170.0,3
0,0,0,3.0,1.0,84.0,1585.0,3
1,0,34,3.0,2.0,130.0,1785.0,3
1,0,441,2.0,3.0,45.0,900.0,2
2,0,877,4.0,2.0,160.0,1350.0,4
0,0,3,3.0,2.0,96.2,1843.0,3
0,0,403,3.0,1.5843757375501535,260.0,2375.0,4
0,0,645,2.0,1.0,67.0,1200.0,2
0,0,39,2.0,1.0,52.0,1113.0,2
0,0,6,2.0,1.0,47.0,1125.0,2
2,2,0,3.0,1.0,56.0,1200.0,3
0,0,87,3.0,2.0,45.0,1150.0,3
0,0,21,1.0,1.0,70.0,770.0,2
0,0,111,2.0,2.0,57.0,1181.0,2
0,0,3,3.0,3.0,64.7,1550.0,3
0,0,125,2.0,1.5843757375501535,86.0,1200.0,2
0,0,9,2.0,2.0,55.47,1295.0,2
2,0,167,3.0,3.0,65.0,480.0,3
0,0,131,3.0,1.0,95.0,1506.0,3
1,0,971,3.0,2.0,152.0,1872.0,3
0,0,1,4.0,2.0,240.0,2900.0,4
0,2,129,2.0,1.0,35.0,1326.0,3
0,0,73,2.0,1.0,33.28,1040.0,2
2,0,979,5.0,1.0,90.0,1200.0,5
0,0,47,2.0,1.0,48.0,1020.0,2
0,0,641,3.0,2.0,90.0,1400.0,3
0,0,210,12.0,1.5843757375501535,160.0,4000.0,10
2,0,590,1.0,1.0,26.0,812.0,1
0,0,67,2.0,1.0,54.0,1100.0,2
0,2,455,2.0,1.0,22.8,829.0,2
2,0,72,4.0,3.0,95.0,750.0,5
2,0,144,4.0,2.0,350.0,2700.0,4
0,2,3,3.0,1.0,72.99,1500.0,3
1,0,97,2.0,1.0,25.99,850.0,2
1,0,133,2.0,2.0,60.0,1180.0,2
0,2,206,5.0,2.0,995.0,5108.0,4
0,0,40,4.0,2.0,150.0,2215.0,3
0,0,81,2.0,1.0,36.0,1010.0,2
1,0,8,2.0,2.0,60.0,1350.0,2
1,0,73,2.0,0.0,50.0,1100.0,2
0,0,3,2.0,2.0,62.93,1450.0,3
0,0,9,2.0,2.0,40.0,1133.0,2
0,0,4,3.0,2.0,100.0,1564.0,3
2,0,238,1.0,0.0,10.5,640.0,2
0,0,40,4.0,2.0,157.0,2072.0,3
2,0,15,2.0,1.0,65.0,432.0,2
0,0,68,2.0,3.0,51.1,1460.0,3
0,0,401,2.0,1.0,35.0,600.0,1
0,0,44,2.0,2.0,52.07,1050.0,2
1,2,493,2.0,1.0,35.0,700.0,2
2,0,41,3.0,0.0,66.0,1200.0,3
0,0,5,1.0,1.0,38.0,654.0,1
0,0,595,2.0,2.0,50.0,1105.0,2
0,0,88,3.0,3.0,150.0,1800.0,3
2,0,145,2.0,2.0,160.0,1200.0,2
0,0,121,1.0,1.0,30.84,700.0,1
0,0,422,2.0,1.0,51.0,1000.0,2
1,0,46,5.0,0.0,350.0,3500.0,5
0,2,623,2.0,1.0,63.0,1240.0,3
0,0,17,2.0,3.0,45.0,1200.0,2
0,0,74,2.0,2.0,80.0,1400.0,3
0,0,322,3.0,2.0,54.0,1393.0,3
0,0,0,2.0,2.0,50.0,1140.0,2
2,0,79,5.0,1.5843757375501535,130.0,1000.0,5
1,0,566,3.0,2.0,70.0,1640.0,3
2,0,599,2.0,0.0,62.0,1200.0,2
1,0,15,2.0,2.0,65.0,720.0,2
0,0,201,3.0,3.0,68.0,1650.0,3
0,0,159,4.0,2.0,125.0,2496.0,4
0,0,63,2.0,1.0,32.0,905.0,2
0,0,230,3.0,1.0,125.0,1600.0,3
0,2,98,2.0,1.0,45.48,1070.0,2
2,0,267,5.0,2.0,1675.0,8400.0,4
1,0,30,2.0,2.0,100.0,1200.0,2
2,0,62,5.0,2.0,350.0,1800.0,5
1,0,43,4.0,2.0,115.0,2600.0,4
0,0,92,2.0,2.0,75.0,1145.0,2
0,0,1246,3.0,2.0,55.0,1495.0,3
2,0,475,2.0,1.0,300.0,1200.0,3
1,0,405,3.0,2.0,53.0,1400.0,3
1,2,0,3.0,2.0,90.0,1558.0,3
0,2,61,2.0,1.0,53.0,1007.0,2
0,0,97,2.0,1.0,25.26,902.0,2
0,0,434,2.0,1.0,53.0,1054.0,2
0,0,6,2.0,3.0,39.73,1135.0,3
0,0,197,2.0,2.0,49.0,996.0,2
0,2,548,2.0,2.0,47.0,1275.0,2
2,0,186,2.0,0.0,75.0,1250.0,2
1,0,47,4.0,2.0,170.0,2502.0,4
0,0,551,2.0,3.0,52.0,1394.0,2
0,0,13,2.0,2.0,46.0,1243.0,2
0,2,0,2.0,1.0,75.0,1216.0,2
0,0,604,2.0,1.0,57.0,1075.0,2
1,0,62,3.0,3.0,120.0,1500.0,3
0,2,137,3.0,1.0,76.0,1708.0,4
2,0,0,3.0,1.0,250.0,1500.0,3
1,0,255,4.0,3.0,115.0,1800.0,3
0,0,24,2.0,1.0,65.0,1532.0,2
0,2,33,3.0,2.0,81.99,1726.0,3
0,0,514,2.0,2.0,54.89,1220.0,2
0,0,98,2.0,2.0,50.0,1100.0,2
0,0,20,3.0,3.0,40.0,1530.0,3
0,2,33,2.0,1.0,28.0,840.0,2
0,2,89,4.0,3.0,39.0,1250.0,3
0,0,65,2.0,1.5843757375501535,35.0,1030.0,2
0,0,673,3.0,2.0,89.0,1499.0,3
0,0,488,2.0,3.0,55.0,1280.0,3
1,0,122,2.0,2.0,59.0,1170.0,2
2,0,163,3.0,1.5843757375501535,99.0,2646.0,3
0,2,294,2.0,3.0,36.69,1161.0,2
2,0,5,2.0,1.0,72.0,1633.0,2
1,0,329,2.0,2.0,65.0,1050.0,2
2,2,11,5.0,3.0,309.0,1650.0,4
0,2,182,1.0,0.0,13.26,552.5,1
0,0,71,2.0,1.0,11.5,418.0,1
0,0,868,2.0,2.0,50.0,905.0,2
0,0,9,2.0,2.0,55.0,1510.0,3
0,0,98,2.0,3.0,60.47,1390.0,3
0,0,173,2.0,2.0,66.0,1101.0,2
0,0,354,4.0,1.5843757375501535,130.0,2736.0,4
0,2,132,4.0,2.0,163.0,2350.0,3
0,0,468,2.0,2.0,55.0,1056.0,2
0,0,3,2.0,2.0,49.88,1425.0,3
0,2,20,3.0,1.0,70.0,1450.0,3
1,0,149,2.0,2.0,34.0,1000.0,2
0,2,13,1.0,1.0,38.0,575.0,1
0,0,6,2.0,2.0,47.24,1350.0,3
2,0,3,2.0,0.0,180.0,2000.0,3
1,0,673,3.0,2.0,90.0,1770.0,3
0,0,290,3.0,2.0,315.0,3155.0,3
2,0,108,3.0,1.0,45.0,616.0,2
0,0,36,1.0,0.0,34.27,745.0,1
1,0,377,7.0,1.0,104.0,6500.0,7
2,0,230,4.0,1.0,650.0,2400.0,4
0,2,80,2.0,2.0,103.0,1547.0,2
0,0,49,3.0,1.0,120.0,1713.0,3
2,0,23,4.0,2.0,430.0,3300.0,4
2,0,195,4.0,1.0,190.0,1135.0,8
0,0,21,4.0,2.0,180.0,1856.0,3
0,0,411,2.0,1.0,57.0,1152.0,2
0,0,100,2.0,1.0,46.75,1100.0,2
0,0,236,3.0,2.0,135.0,2357.0,3
0,0,39,4.0,2.0,95.0,1820.0,3
0,2,153,3.0,1.0,139.0,1865.0,3
1,0,3,2.0,2.0,65.0,1240.0,2
0,0,106,3.0,1.0,75.0,1360.0,3
1,0,204,4.0,2.0,255.0,4200.0,4
0,0,20,2.0,2.0,63.51,1450.0,3
0,0,45,2.0,2.0,72.0,1139.0,2
0,0,22,2.0,2.0,56.0,1565.0,3
2,0,176,3.0,2.0,165.0,1200.0,3
2,0,432,4.0,0.0,77.0,600.0,4
0,0,240,2.0,2.0,39.0,1200.0,2
0,0,21,3.0,3.0,140.0,1855.0,3
2,0,116,2.0,1.0,55.0,1100.0,2
1,0,519,2.0,2.0,65.0,1350.0,3
0,0,31,3.0,2.0,207.0,2266.0,3
0,0,60,1.0,1.0,23.0,660.0,1
1,0,179,2.0,1.0,150.0,1490.0,2
0,0,126,2.0,1.0,48.0,1083.0,3
0,2,11,2.0,1.0,83.0,1232.0,2
0,0,9,3.0,1.0,86.8,1550.0,3
0,0,0,2.0,2.0,70.0,1227.0,2
0,0,1,2.0,2.0,68.0,1059.0,2
1,0,14,1.0,1.0,29.0,545.0,2
0,0,95,2.0,1.0,54.0,1152.0,2
0,0,167,1.0,1.0,45.0,870.0,2
0,2,49,2.0,1.0,78.0,1210.0,2
0,2,4,1.0,0.0,46.1,663.0,1
0,0,320,2.0,1.0,135.0,1464.0,3
1,0,203,3.0,1.0,80.0,1365.0,3
0,0,0,3.0,1.0,120.0,1704.0,3
0,2,0,2.0,1.5843757375501535,73.0,1256.0,2
1,0,28,2.0,0.0,49.0,883.0,2
1,0,50,2.0,1.0,45.0,1080.0,3
0,0,237,1.0,1.0,25.0,497.0,2
0,2,63,2.0,1.0,52.36,1073.0,2
0,0,15,6.0,3.0,250.0,3000.0,6
0,0,339,2.0,3.0,32.0,1300.0,2
1,0,4,1.0,0.0,45.0,662.0,1
0,2,352,2.0,2.0,75.0,1200.0,2
1,0,78,3.0,3.0,75.0,1550.0,3
0,0,399,3.0,2.0,171.0,1707.0,3
0,0,26,2.0,2.0,80.43,1310.0,2
0,0,1,3.0,2.0,65.0,1577.0,3
0,0,207,3.0,2.0,65.0,1324.0,3
0,0,35,2.0,2.0,106.0,1786.0,3
0,0,24,2.0,1.0,75.0,1174.0,2
0,0,481,1.0,1.0,33.0,565.0,1
0,0,12,2.0,1.0,95.0,1400.0,3
1,0,2,1.0,1.0,28.0,635.0,1
2,0,151,8.0,2.0,400.0,3000.0,6
0,0,43,2.0,1.0,54.71,1368.0,3
0,0,3,3.0,3.0,55.0,1450.0,3
0,0,76,2.0,2.0,48.0,1045.0,2
0,2,2,2.0,1.0,65.4,1128.0,2
1,0,56,2.0,1.0,54.0,1125.0,2
0,2,0,2.0,1.0,62.38,1195.0,2
2,0,331,2.0,1.0,70.0,630.0,1
2,0,37,2.0,0.0,105.0,1350.0,3
0,0,134,3.0,0.0,120.0,1740.0,3
0,0,82,2.0,1.0,29.0,877.0,2
1,0,0,4.0,1.0,68.0,1770.0,3
0,0,74,1.0,1.0,15.0,450.0,1
2,2,490,2.0,1.0,55.0,1000.0,2
0,0,0,2.0,2.0,78.0,1300.0,2
0,0,96,2.0,1.0,42.0,1300.0,3
0,0,129,2.0,1.0,40.39,985.0,2
1,0,477,2.0,2.0,42.0,1045.0,2
0,0,355,2.0,1.0,62.4,1250.0,2
2,0,1254,4.0,1.0,130.0,2400.0,3
0,0,13,2.0,2.0,46.0,1194.0,2
0,0,3,3.0,3.0,68.0,1420.0,3
1,0,259,3.0,3.0,83.0,1720.0,3
0,0,44,2.0,2.0,74.4,1530.0,3
2,0,108,2.0,0.0,66.0,1200.0,3
0,0,0,3.0,3.0,88.0,1570.0,3
0,2,1,2.0,1.0,74.0,1157.0,3
0,0,23,1.0,1.0,20.0,535.0,2
0,0,68,2.0,2.0,39.2,1120.0,2
0,0,167,2.0,2.0,60.0,1150.0,2
2,0,88,5.0,2.0,200.0,2400.0,5
0,0,10,2.0,1.0,68.0,1215.0,2
0,2,56,2.0,1.0,75.97,1444.0,2
0,0,130,3.0,3.0,200.0,2003.0,3
3,0,294,2.0,2.0,70.0,1100.0,2
0,0,111,2.0,1.0,42.0,900.0,2
0,0,73,2.0,1.0,43.9,1372.0,3
2,2,163,5.0,3.0,150.0,4500.0,4
0,0,50,2.0,1.0,55.5,1180.0,3
0,0,2,2.0,2.0,39.0,1096.0,2
0,0,21,3.0,3.0,138.0,2504.0,3
0,0,231,2.0,2.0,47.25,1350.0,3
1,0,429,1.0,1.0,23.5,420.0,1
0,0,11,3.0,1.0,116.0,1832.0,3
2,0,108,7.0,2.0,130.0,1380.0,6
1,0,227,2.0,1.0,40.0,940.0,2
2,0,0,5.0,3.0,625.0,4290.0,4
1,2,14,2.0,1.0,29.45,1020.0,2
1,0,129,6.0,0.0,81.0,2500.0,6
0,0,9,2.0,2.0,45.0,1400.0,2
1,0,1103,3.0,2.0,65.0,1675.0,3
0,0,91,2.0,1.0,32.0,708.0,2
0,0,81,2.0,1.0,36.0,1123.0,2
0,0,73,2.0,1.0,49.49,1100.0,2
0,0,513,2.0,2.0,71.05,1225.0,2
0,0,131,3.0,1.0,140.0,1683.0,3
0,0,75,1.0,1.0,15.0,410.0,1
2,0,168,2.0,2.0,300.0,2400.0,3
2,0,606,4.0,1.0,90.0,1350.0,4
0,0,113,2.0,2.0,80.0,1475.0,2
0,0,75,2.0,2.0,49.0,1120.0,2
0,0,19,2.0,1.0,42.0,1150.0,2
0,0,21,2.0,1.0,85.0,1165.0,2
0,0,24,3.0,2.0,134.0,1756.0,3
0,0,94,2.0,2.0,95.0,1409.0,2
0,0,95,2.0,1.0,56.9,1212.0,2
0,0,96,2.0,2.0,26.49,1140.0,2
0,2,54,3.0,2.0,115.0,2087.01,3
0,0,189,1.0,0.0,34.1,775.0,1
0,2,1,3.0,1.0,118.0,1700.0,3
0,0,460,3.0,0.0,91.855,1732.5,3
0,0,9,2.0,1.0,52.0,1110.0,2
1,2,14,2.0,1.0,28.88,1000.0,2
2,0,8,7.0,3.0,160.0,1550.0,7
1,0,163,5.0,0.0,105.0,2704.0,4
2,0,964,2.0,0.0,280.0,3760.0,2
2,0,27,5.0,2.0,140.0,1600.0,5
0,2,56,2.0,2.0,64.47,1205.0,2
0,0,40,2.0,2.0,105.0,1418.0,2
1,0,128,3.0,3.0,82.0,1650.0,3
2,0,274,7.0,2.0,139.0,1200.0,7
0,0,2,2.0,1.0,38.0,1150.0,2
0,0,290,4.0,1.5843757375501535,300.0,3071.0,3
1,0,165,5.0,2.0,100.0,2400.0,4
1,0,369,2.0,0.0,34.0,850.0,2
0,0,9,3.0,1.0,83.74,1580.0,3
0,2,0,2.0,1.0,84.03,1216.0,2
3,2,3,1.0,1.0,28.0,381.0,1
1,2,19,9.0,2.0,200.0,4600.0,9
0,0,7,2.0,1.0,55.0,1040.0,2
1,2,115,3.0,1.0,210.0,2429.0,4
0,0,278,2.0,1.0,49.0,1260.0,3
0,0,3,3.0,2.0,74.9,1498.0,3
0,0,67,2.0,2.0,65.0,1200.0,3
0,2,2,2.0,1.0,72.9,1355.0,2
1,0,629,3.0,1.0,65.0,1450.0,3
0,0,21,3.0,2.0,168.0,1860.0,3
1,0,0,2.0,2.0,70.0,1240.0,2
0,0,3,2.0,2.0,55.0,1300.0,3
2,0,58,5.0,2.0,245.0,2500.0,4
0,0,94,4.0,2.0,120.0,1950.0,3
0,0,107,2.0,2.0,145.0,1625.0,3
0,2,2,2.0,2.0,30.0,1200.0,2
0,0,148,2.0,2.0,66.0,1101.0,2
0,2,0,2.0,1.0,72.5,1216.0,2
0,0,6,2.0,3.0,50.0,1250.0,3
2,0,368,3.0,0.0,70.0,2100.0,3
1,0,97,3.0,2.0,54.0,1470.0,3
0,2,10,3.0,1.0,76.18,1365.0,3
0,2,33,2.0,1.0,64.79,1364.0,2
0,2,164,2.0,1.0,59.47,1180.0,2
0,0,12,3.0,2.0,130.0,1800.0,3
0,0,114,2.0,2.0,42.0,1350.0,2
0,0,4,3.0,2.0,98.0,1573.0,3
0,0,291,3.0,3.0,95.0,1620.0,3
0,0,185,2.0,1.0,42.87,1072.0,2
1,0,381,1.0,1.0,21.0,560.0,1
0,0,410,2.0,2.0,46.0,1156.0,2
1,2,80,2.0,1.0,86.0,1336.0,2
0,0,2,2.0,1.0,20.0,1200.0,2
0,0,8,4.0,3.0,235.0,3400.0,4
0,0,9,3.0,3.0,54.51,1608.0,3
0,2,36,4.0,3.0,441.0,4000.0,4
0,0,0,2.0,2.0,40.0,1215.0,2
1,0,221,2.0,1.0,166.0,1100.0,2
0,0,77,3.0,3.0,100.0,1517.0,3
0,0,177,2.0,2.0,69.0,1565.0,2
2,0,456,4.0,1.0,250.0,1680.0,6
0,0,0,4.0,2.0,115.0,2025.0,3
0,2,48,2.0,1.0,34.71,1057.0,2
0,0,248,3.0,3.0,650.0,3850.0,3
0,0,23,2.0,2.0,34.0,1044.0,2
1,0,134,3.0,2.0,125.0,1695.0,3
0,2,53,3.0,1.0,61.0,1635.0,3
0,0,409,2.0,2.0,56.0,1140.0,2
1,0,2,2.0,2.0,35.0,1150.0,2
1,0,145,2.0,2.0,110.0,1110.0,2
0,0,21,2.0,2.0,64.08,1163.0,2
0,0,136,2.0,2.0,65.0,1418.0,3
